Employee_ID,Department,Job_Level,Age,Gender,Employment_Type,Years_At_Company,Years_In_Current_Role,Num_Promotions,Last_Promotion_Years_Ago,Annual_Salary_USD,Performance_Score,Job_Satisfaction_Score,Work_Life_Balance_Score,Overtime_Hours_Monthly,Distance_From_Office_KM,Num_Trainings_Last_Year,Remote_Work_Percentage,Attrition
EMP-015021,Sales,Senior,33,Male,Full-Time,3,1,0,8,119895,3,3,5,0,44,3,25,1
EMP-015022,Sales,Manager,27,Non-Binary,Full-Time,2,1,0,1,125640,4,3,4,3,17,5,25,0
EMP-015023,Finance,Senior,23,Non-Binary,Full-Time,10,8,0,1,103345,2,2,3,5,22,6,25,0
EMP-015024,Marketing,Lead,43,Female,Part-Time,4,2,0,1,134199,2,5,1,4,3,2,50,0
EMP-015025,Engineering,Senior,32,Female,Full-Time,2,1,0,3,103413,3,1,3,7,19,4,50,0
EMP-015026,Engineering,Senior,28,Male,Full-Time,8,7,0,2,96296,2,5,4,4,14,2,25,0
EMP-015027,Product,Junior,26,Male,Full-Time,6,5,1,4,53527,4,2,5,4,2,4,100,1
EMP-015028,Marketing,Mid,35,Male,Full-Time,3,1,0,0,50079,4,2,3,4,54,0,75,0
EMP-015029,Marketing,Mid,45,Female,Full-Time,6,3,1,0,70709,4,5,5,8,36,5,0,0
EMP-015030,Finance,Junior,43,Female,Full-Time,24,15,5,1,61389,3,3,3,4,1,3,25,0
EMP-015031,Sales,Manager,46,Male,Full-Time,10,3,1,7,153576,4,2,2,3,28,5,75,1
EMP-015032,Engineering,Senior,41,Female,Full-Time,12,11,2,3,100826,4,3,5,2,33,3,25,0
EMP-015033,Legal,Junior,41,Male,Full-Time,4,3,1,0,62585,3,3,2,14,22,2,25,0
EMP-015034,Engineering,Director,26,Male,Full-Time,6,4,0,0,201254,3,3,4,5,18,5,75,0
EMP-015035,HR,Senior,34,Male,Full-Time,6,5,1,0,105416,5,4,3,2,4,3,75,0
EMP-015036,Operations,Mid,41,Male,Full-Time,4,1,0,1,77447,3,4,4,9,58,3,50,0
EMP-015037,Engineering,Junior,36,Female,Full-Time,1,0,0,0,40000,2,4,3,1,1,2,0,0
EMP-015038,Operations,Mid,37,Male,Full-Time,6,2,1,9,81199,4,4,2,15,54,2,75,0
EMP-015039,Data Science,Mid,41,Female,Full-Time,2,0,0,0,47408,4,3,3,1,12,3,50,0
EMP-015040,Customer Support,Senior,48,Male,Full-Time,3,1,0,2,101463,3,1,4,6,21,1,100,0
EMP-015041,Marketing,Director,31,Male,Full-Time,6,3,0,6,180399,5,4,4,19,10,4,50,0
EMP-015042,Engineering,Junior,43,Female,Full-Time,14,5,1,2,62940,5,4,4,23,1,4,50,0
EMP-015043,Product,Mid,44,Female,Contract,5,3,0,1,73960,3,4,2,8,25,3,75,0
EMP-015044,Customer Support,Mid,41,Non-Binary,Full-Time,6,2,0,5,51274,3,5,5,1,9,4,50,0
EMP-015045,Product,Manager,22,Male,Full-Time,9,4,1,4,121034,2,2,3,6,3,0,50,0
EMP-015046,Data Science,Mid,40,Female,Full-Time,4,3,0,1,88517,3,4,3,6,8,4,50,0
EMP-015047,Sales,Lead,35,Female,Full-Time,8,6,2,2,97162,4,3,4,5,17,2,25,0
EMP-015048,Sales,Senior,51,Male,Contract,10,9,2,2,87522,1,3,2,4,1,1,0,0
EMP-015049,Marketing,Junior,42,Female,Part-Time,5,3,0,0,63755,3,1,2,6,1,3,50,0
EMP-015050,Engineering,Mid,29,Male,Full-Time,13,11,3,1,97403,4,1,4,9,3,4,50,0
EMP-015051,Data Science,Director,37,Female,Full-Time,5,4,0,3,170522,3,2,5,0,25,4,75,0
EMP-015052,Operations,Lead,25,Male,Full-Time,4,2,0,0,140809,4,4,5,14,1,4,25,0
EMP-015053,Engineering,Director,39,Female,Full-Time,6,5,1,1,173911,4,1,4,14,6,1,50,0
EMP-015054,Operations,Senior,46,Female,Full-Time,3,2,0,0,52262,2,3,3,0,16,2,50,0
EMP-015055,Engineering,Senior,43,Female,Full-Time,11,4,2,0,100202,4,5,5,0,1,2,50,0
EMP-015056,Customer Support,Director,37,Male,Full-Time,7,5,1,2,181404,4,1,4,0,14,2,75,0
EMP-015057,HR,Manager,36,Male,Full-Time,6,3,1,0,117753,3,5,3,1,4,1,75,0
EMP-015058,Finance,Mid,42,Male,Full-Time,10,5,2,2,66277,2,3,1,3,1,1,75,0
EMP-015059,Sales,Senior,25,Male,Part-Time,7,5,0,0,98607,4,5,2,1,7,2,25,0
EMP-015060,Operations,Junior,23,Male,Full-Time,3,1,0,2,65867,4,4,2,6,16,1,0,0
EMP-015061,Sales,Director,28,Male,Full-Time,11,10,2,2,170426,4,2,5,15,62,1,50,0
EMP-015062,Engineering,Manager,46,Male,Part-Time,8,7,0,0,115498,2,4,3,1,12,2,75,0
EMP-015063,Product,Mid,47,Male,Contract,2,1,0,1,80791,3,4,3,3,27,3,100,0
EMP-015064,Engineering,Mid,22,Male,Contract,10,4,0,1,103305,4,3,3,6,9,2,25,0
EMP-015065,Customer Support,Lead,25,Male,Full-Time,8,5,1,1,121312,5,4,2,18,1,0,0,0
EMP-015066,Marketing,Junior,53,Female,Full-Time,4,1,1,3,60034,4,4,5,16,1,2,25,0
EMP-015067,Marketing,Mid,32,Female,Full-Time,7,5,0,4,88452,3,3,3,2,16,2,50,0
EMP-015068,Sales,Mid,27,Female,Full-Time,5,4,1,9,71127,3,5,5,2,1,3,25,0
EMP-015069,Engineering,Junior,25,Female,Full-Time,1,0,0,2,53820,3,2,4,5,13,2,75,1
EMP-015070,Engineering,Mid,39,Male,Full-Time,25,15,3,0,90790,4,3,4,6,4,2,50,0
EMP-015071,Engineering,Mid,40,Female,Part-Time,18,8,3,2,69627,3,4,4,5,21,2,50,0
EMP-015072,HR,Manager,40,Male,Full-Time,1,0,0,0,127466,3,4,5,7,11,1,50,0
EMP-015073,Legal,Manager,40,Male,Full-Time,10,9,1,5,112428,4,4,3,1,33,3,25,1
EMP-015074,Sales,Manager,37,Male,Full-Time,8,5,1,3,109056,3,5,4,11,12,3,25,0
EMP-015075,Engineering,Junior,22,Male,Full-Time,4,3,0,4,62388,4,1,4,3,8,2,75,0
EMP-015076,Finance,Junior,36,Female,Full-Time,3,2,0,3,64608,1,2,2,20,2,2,50,0
EMP-015077,Finance,Junior,32,Male,Part-Time,7,2,1,0,47558,4,3,5,6,5,2,50,0
EMP-015078,Operations,Senior,32,Female,Full-Time,5,1,0,2,96307,4,3,2,0,3,4,100,0
EMP-015079,Engineering,Mid,26,Female,Full-Time,3,2,0,1,83732,1,3,3,0,30,4,50,0
EMP-015080,Legal,Manager,32,Male,Contract,6,4,0,6,112809,2,3,4,4,11,3,0,1
EMP-015081,Engineering,Director,44,Male,Full-Time,7,3,0,0,220999,4,5,4,2,3,8,25,0
EMP-015082,Finance,Junior,22,Female,Full-Time,5,3,0,6,62245,2,4,4,16,6,2,50,0
EMP-015083,HR,Mid,34,Non-Binary,Full-Time,10,4,2,0,66787,3,2,3,18,1,3,0,0
EMP-015084,Sales,VP,30,Non-Binary,Full-Time,5,3,0,3,221629,5,3,5,0,12,0,50,0
EMP-015085,Engineering,Senior,42,Female,Full-Time,11,4,2,0,91112,3,4,2,0,1,5,25,0
EMP-015086,Engineering,Manager,34,Female,Full-Time,5,2,0,1,129719,3,4,3,4,12,3,50,0
EMP-015087,Legal,Senior,23,Male,Full-Time,17,5,3,7,90967,5,3,3,2,15,2,25,1
EMP-015088,Engineering,Lead,30,Male,Full-Time,7,4,1,1,108895,4,4,4,19,14,2,50,0
EMP-015089,Sales,Junior,23,Male,Contract,3,1,0,0,55645,1,1,3,10,5,0,50,1
EMP-015090,Data Science,Senior,37,Male,Full-Time,7,2,1,3,117599,2,3,3,26,1,2,25,1
EMP-015091,Marketing,Manager,34,Female,Full-Time,8,7,1,3,120238,3,4,3,6,1,4,50,0
EMP-015092,Engineering,Lead,33,Male,Full-Time,6,2,0,8,128765,4,4,5,2,1,7,75,0
EMP-015093,Engineering,Mid,33,Female,Full-Time,3,2,0,3,89945,4,4,3,4,3,4,50,0
EMP-015094,Product,Mid,41,Female,Full-Time,3,2,0,0,69506,4,2,4,1,7,2,50,1
EMP-015095,Legal,VP,45,Female,Full-Time,4,3,1,2,282742,4,3,1,17,41,1,50,0
EMP-015096,Engineering,Director,22,Female,Contract,7,6,1,4,132402,5,3,1,1,19,2,50,0
EMP-015097,HR,Senior,23,Male,Full-Time,4,1,0,10,91036,3,5,3,0,18,2,25,1
EMP-015098,HR,Lead,39,Male,Contract,26,15,2,1,145000,5,3,4,7,33,3,50,0
EMP-015099,Operations,Manager,32,Male,Full-Time,9,7,1,1,134060,4,4,5,8,24,1,75,0
EMP-015100,Engineering,Senior,43,Male,Contract,5,2,1,1,105421,3,4,5,3,23,3,75,0
EMP-015101,Engineering,Junior,50,Female,Full-Time,9,8,1,4,57243,5,3,4,12,2,5,25,0
EMP-015102,Product,Senior,41,Male,Full-Time,1,0,0,1,136673,4,4,3,35,15,0,25,0
EMP-015103,HR,Manager,30,Female,Full-Time,5,4,1,0,126659,4,5,4,12,6,2,25,0
EMP-015104,Sales,Mid,49,Female,Full-Time,9,3,1,0,55503,3,2,5,2,37,4,0,0
EMP-015105,Customer Support,Senior,32,Male,Contract,10,9,0,0,64407,3,5,3,0,1,3,50,0
EMP-015106,Finance,Junior,35,Female,Part-Time,8,7,0,0,55315,3,3,4,32,13,0,50,0
EMP-015107,Engineering,Manager,44,Non-Binary,Full-Time,24,12,4,0,155965,3,1,3,5,22,3,50,0
EMP-015108,Customer Support,Junior,28,Female,Full-Time,5,3,0,2,47703,5,3,3,2,11,2,75,0
EMP-015109,Customer Support,Lead,44,Male,Full-Time,18,15,5,9,128822,1,4,5,3,24,2,75,0
EMP-015110,Engineering,Senior,46,Male,Full-Time,8,4,1,2,88347,3,4,4,2,44,4,100,0
EMP-015111,Engineering,Director,31,Female,Full-Time,5,4,0,0,139770,3,3,4,2,18,2,25,0
EMP-015112,Sales,Senior,36,Male,Part-Time,6,2,1,3,92480,3,3,1,10,21,1,50,0
EMP-015113,Engineering,Lead,42,Male,Full-Time,5,4,0,3,117135,1,2,3,17,8,1,100,0
EMP-015114,Operations,VP,38,Female,Full-Time,3,1,0,0,268543,3,4,2,26,18,0,25,0
EMP-015115,Engineering,Mid,31,Female,Full-Time,5,2,1,4,82936,3,4,3,3,18,3,50,0
EMP-015116,Engineering,Mid,46,Female,Full-Time,5,3,0,11,71745,4,2,4,0,15,1,50,1
EMP-015117,Data Science,Mid,29,Female,Contract,7,3,0,1,74147,4,4,5,3,29,3,50,0
EMP-015118,Finance,Lead,38,Female,Full-Time,9,3,2,1,118337,4,3,2,11,6,2,25,0
EMP-015119,Marketing,Senior,34,Male,Part-Time,7,6,0,11,68825,3,1,4,0,7,1,0,1
EMP-015120,Sales,Senior,49,Male,Full-Time,8,5,2,3,73195,4,2,5,2,66,2,100,0
EMP-015121,Marketing,VP,31,Female,Contract,9,6,1,0,215508,3,3,5,4,5,2,100,0
EMP-015122,Sales,Senior,30,Male,Part-Time,5,4,1,6,89156,4,3,5,1,2,1,75,1
EMP-015123,Product,Senior,26,Female,Full-Time,7,6,0,2,120771,3,4,2,1,8,1,50,0
EMP-015124,Product,Junior,23,Male,Full-Time,4,1,0,1,48344,3,5,4,2,30,2,25,0
EMP-015125,Data Science,Mid,32,Female,Full-Time,7,6,0,0,61158,5,3,3,1,2,5,50,0
EMP-015126,Product,Manager,40,Male,Contract,7,6,1,2,156196,3,3,5,0,27,3,75,0
EMP-015127,Product,Junior,35,Male,Full-Time,9,8,2,2,40000,4,4,5,18,13,1,50,0
EMP-015128,Marketing,Senior,30,Male,Full-Time,4,3,0,5,120655,3,4,1,0,1,3,0,0
EMP-015129,Sales,Lead,41,Male,Full-Time,7,6,0,0,99800,3,4,4,6,7,5,50,0
EMP-015130,Sales,Mid,43,Male,Full-Time,15,10,3,2,70045,5,4,4,2,9,3,75,0
EMP-015131,Customer Support,Mid,44,Female,Full-Time,2,0,0,0,74425,4,3,2,7,9,3,25,0
EMP-015132,Engineering,Junior,35,Male,Full-Time,7,4,0,7,51028,2,3,3,9,24,0,75,1
EMP-015133,Engineering,Lead,37,Non-Binary,Full-Time,11,9,1,0,125990,3,4,1,8,10,2,50,1
EMP-015134,Operations,VP,32,Male,Full-Time,4,3,0,0,209753,4,2,4,16,1,2,100,0
EMP-015135,Finance,Lead,46,Male,Full-Time,4,3,0,1,139338,3,5,4,14,28,2,100,0
EMP-015136,Operations,Lead,35,Female,Part-Time,7,6,0,0,121416,4,4,1,0,1,2,0,0
EMP-015137,HR,Mid,32,Female,Full-Time,9,6,0,5,84012,3,4,5,2,1,4,50,0
EMP-015138,Engineering,Lead,38,Female,Full-Time,6,1,1,1,110117,4,3,3,3,22,5,25,0
EMP-015139,HR,Senior,46,Female,Full-Time,6,5,1,1,97400,3,5,3,6,37,2,25,0
EMP-015140,Data Science,Junior,34,Male,Full-Time,3,2,0,3,58808,3,2,2,53,52,3,50,1
EMP-015141,HR,Senior,27,Male,Full-Time,3,1,0,0,99384,1,3,5,3,8,5,75,0
EMP-015142,Sales,Director,39,Male,Full-Time,3,1,0,9,134269,2,4,3,1,8,1,75,0
EMP-015143,Engineering,Senior,27,Male,Part-Time,8,2,1,1,123938,3,4,5,6,4,2,75,0
EMP-015144,Engineering,Manager,42,Male,Full-Time,9,3,2,0,143860,5,1,4,10,2,4,0,0
EMP-015145,Operations,Director,29,Non-Binary,Full-Time,9,5,0,1,220427,3,1,5,0,35,3,25,0
EMP-015146,Customer Support,Junior,28,Male,Full-Time,2,0,0,0,49868,3,3,4,3,21,4,50,0
EMP-015147,Engineering,Manager,52,Female,Full-Time,18,13,3,3,102064,5,2,4,1,20,2,100,0
EMP-015148,Data Science,Senior,48,Female,Full-Time,5,4,0,4,112144,4,5,5,18,25,2,50,0
EMP-015149,Operations,Senior,30,Female,Full-Time,6,3,1,3,127626,5,5,2,6,7,4,25,0
EMP-015150,Marketing,Junior,33,Female,Full-Time,0,0,0,2,45674,4,3,4,3,6,3,25,0
EMP-015151,Sales,Junior,35,Female,Full-Time,8,4,0,5,48966,4,4,2,0,2,3,100,0
EMP-015152,Operations,Lead,44,Male,Full-Time,4,3,0,3,132889,4,3,2,0,13,5,100,0
EMP-015153,Finance,Manager,37,Male,Full-Time,8,2,1,4,137439,3,4,5,8,14,4,75,0
EMP-015154,Sales,VP,33,Female,Full-Time,13,4,2,1,222022,4,3,4,0,6,5,25,0
EMP-015155,Engineering,Director,31,Male,Full-Time,18,5,1,1,181169,4,4,3,8,13,4,25,0
EMP-015156,HR,Manager,30,Male,Full-Time,2,1,0,1,131268,5,4,3,7,3,4,50,0
EMP-015157,Finance,VP,30,Non-Binary,Full-Time,12,4,1,0,275408,4,3,3,8,8,0,0,0
EMP-015158,Operations,Lead,51,Male,Part-Time,13,9,1,4,109060,5,2,4,4,14,2,25,0
EMP-015159,Data Science,VP,41,Male,Full-Time,8,6,1,2,254702,5,3,2,4,35,2,100,0
EMP-015160,Marketing,Mid,39,Female,Full-Time,10,7,2,3,58473,3,3,3,4,4,0,25,0
EMP-015161,Data Science,Junior,39,Female,Full-Time,8,3,0,4,52233,3,2,4,2,3,4,50,1
EMP-015162,Engineering,Lead,33,Female,Full-Time,14,8,2,2,94527,1,4,4,2,57,5,50,0
EMP-015163,Finance,Mid,32,Male,Full-Time,5,4,1,0,84653,4,2,1,4,6,3,50,0
EMP-015164,Customer Support,Mid,52,Female,Full-Time,16,7,4,2,81979,4,4,1,3,21,2,50,0
EMP-015165,Sales,Mid,34,Male,Contract,6,2,1,2,89587,4,3,2,8,15,2,100,0
EMP-015166,Finance,Junior,23,Female,Full-Time,16,7,1,0,69659,4,4,3,1,14,4,100,0
EMP-015167,Customer Support,Senior,37,Male,Full-Time,10,3,2,4,91172,2,3,2,1,17,5,0,1
EMP-015168,Finance,Junior,28,Female,Full-Time,5,4,0,11,50478,4,3,4,9,3,1,0,1
EMP-015169,HR,Mid,36,Female,Full-Time,1,0,0,3,51155,4,5,3,11,2,0,25,0
EMP-015170,Engineering,Mid,43,Female,Full-Time,8,7,1,7,74801,4,4,4,4,7,3,50,0
EMP-015171,Legal,Senior,22,Female,Full-Time,9,8,0,3,111731,2,3,5,4,18,3,25,0
EMP-015172,Engineering,Lead,29,Male,Full-Time,7,2,1,1,104864,1,2,4,17,32,1,75,1
EMP-015173,Finance,Junior,24,Non-Binary,Full-Time,3,2,0,2,47837,1,3,5,0,15,2,0,1
EMP-015174,Marketing,Senior,33,Female,Full-Time,3,0,0,6,86816,3,3,4,19,50,3,100,1
EMP-015175,Engineering,Lead,34,Female,Contract,9,7,0,8,117118,5,3,4,9,1,2,75,0
EMP-015176,Sales,Senior,49,Female,Full-Time,2,1,0,0,119427,4,4,1,14,21,2,75,0
EMP-015177,Operations,Junior,39,Female,Part-Time,13,5,3,3,61766,2,1,2,11,11,4,50,1
EMP-015178,Legal,Manager,35,Female,Full-Time,6,1,0,1,165916,1,4,3,3,18,2,100,0
EMP-015179,Engineering,Junior,45,Female,Full-Time,5,4,1,5,44367,4,4,3,30,3,2,50,0
EMP-015180,Product,Mid,40,Male,Part-Time,19,15,3,0,67171,3,5,2,8,1,0,25,0
EMP-015181,Engineering,Mid,31,Female,Full-Time,4,1,0,0,79840,5,5,3,9,2,2,100,0
EMP-015182,HR,Junior,44,Male,Full-Time,11,8,1,14,47921,4,2,5,7,31,5,50,1
EMP-015183,HR,Lead,43,Male,Full-Time,9,8,2,4,120908,3,3,3,11,9,3,0,0
EMP-015184,Operations,Manager,35,Female,Full-Time,11,6,2,0,145872,1,4,2,5,3,2,50,0
EMP-015185,Operations,Senior,27,Male,Full-Time,5,4,1,1,108355,3,4,4,6,15,3,25,0
EMP-015186,Finance,Senior,26,Non-Binary,Full-Time,9,6,1,2,98547,4,4,4,16,12,3,50,0
EMP-015187,Engineering,Senior,35,Female,Full-Time,5,2,0,3,85502,4,3,4,4,22,2,50,0
EMP-015188,Finance,Mid,47,Male,Full-Time,6,3,0,2,62647,3,2,4,10,9,1,25,0
EMP-015189,Customer Support,Senior,39,Male,Full-Time,5,3,1,0,89320,3,3,4,1,4,2,25,0
EMP-015190,Finance,Senior,41,Male,Full-Time,6,2,0,0,121491,3,3,5,15,5,2,0,0
EMP-015191,Engineering,VP,27,Male,Full-Time,12,10,2,5,281489,3,5,1,9,22,2,0,0
EMP-015192,Sales,Mid,39,Female,Contract,5,2,1,1,91975,3,4,3,9,7,0,75,0
EMP-015193,Finance,Lead,28,Female,Full-Time,9,5,2,6,114152,2,4,4,3,5,1,25,0
EMP-015194,Engineering,Mid,43,Male,Full-Time,9,5,0,4,50153,5,2,4,15,3,4,50,0
EMP-015195,Engineering,Mid,50,Male,Full-Time,11,4,1,0,72478,3,5,4,4,16,1,50,0
EMP-015196,Finance,Junior,35,Female,Full-Time,3,2,0,6,50443,3,3,4,20,11,2,25,0
EMP-015197,Product,Junior,42,Female,Contract,6,4,0,3,63757,5,4,3,10,15,2,75,1
EMP-015198,Sales,Mid,25,Female,Full-Time,4,2,1,2,90483,3,5,5,1,38,2,75,0
EMP-015199,Marketing,Manager,35,Female,Full-Time,4,1,0,1,103778,1,4,4,1,36,4,25,0
EMP-015200,Sales,Senior,48,Female,Full-Time,11,3,2,3,95499,4,4,2,1,46,1,75,0
EMP-015201,Operations,Mid,31,Female,Part-Time,6,2,0,3,92663,3,2,5,16,4,3,25,0
EMP-015202,Finance,Manager,36,Male,Full-Time,2,0,0,1,122739,2,4,5,5,19,1,100,0
EMP-015203,HR,Lead,38,Female,Full-Time,2,1,0,0,122399,4,3,4,2,14,2,25,0
EMP-015204,Finance,Mid,27,Female,Full-Time,7,4,1,4,85518,2,2,3,5,7,4,100,0
EMP-015205,Customer Support,VP,50,Female,Full-Time,5,2,0,4,257071,3,4,1,4,6,3,0,0
EMP-015206,Engineering,Manager,45,Non-Binary,Full-Time,2,0,0,0,146144,4,5,4,9,32,1,75,0
EMP-015207,Customer Support,Mid,43,Male,Full-Time,7,6,1,1,71009,3,2,4,1,19,2,50,0
EMP-015208,Engineering,Manager,41,Female,Part-Time,5,2,0,6,148712,3,2,5,0,7,3,50,0
EMP-015209,HR,Senior,30,Female,Contract,5,3,0,4,82062,4,4,3,12,29,1,25,1
EMP-015210,Finance,Junior,46,Female,Full-Time,7,5,2,1,69363,4,3,4,17,30,1,50,0
EMP-015211,Marketing,Lead,35,Male,Full-Time,3,1,0,3,130682,4,1,2,0,8,3,0,1
EMP-015212,Finance,Mid,25,Male,Full-Time,9,8,0,2,72042,3,2,3,5,24,1,50,0
EMP-015213,Sales,Lead,31,Female,Full-Time,10,8,0,4,118229,2,3,5,7,38,0,50,0
EMP-015214,Marketing,Senior,27,Male,Part-Time,14,11,3,6,79568,1,4,3,9,4,1,50,0
EMP-015215,Engineering,Mid,49,Female,Full-Time,8,6,1,2,78747,4,4,5,0,19,3,75,0
EMP-015216,Data Science,Mid,48,Male,Full-Time,6,2,1,1,72545,3,3,5,13,4,3,100,0
EMP-015217,Engineering,Junior,51,Male,Full-Time,12,9,1,7,65159,4,4,4,7,5,1,100,0
EMP-015218,Customer Support,Director,36,Female,Part-Time,8,5,1,1,181522,3,3,2,2,56,3,100,0
EMP-015219,Sales,Director,26,Male,Full-Time,6,5,0,1,171298,3,3,4,6,5,2,25,0
EMP-015220,Operations,Lead,33,Male,Full-Time,11,5,1,1,142498,5,2,2,11,66,6,100,0
EMP-015221,Sales,Junior,37,Male,Full-Time,3,1,0,3,55507,3,3,2,1,1,5,100,0
EMP-015222,Product,Senior,31,Female,Full-Time,6,5,1,0,103150,5,3,3,8,13,2,0,0
EMP-015223,Engineering,Junior,39,Male,Full-Time,12,6,1,1,53000,5,4,4,6,18,4,100,0
EMP-015224,Sales,Mid,34,Male,Full-Time,5,4,1,1,69755,3,3,4,18,12,2,75,0
EMP-015225,Data Science,Junior,36,Male,Full-Time,11,6,1,0,51721,3,5,5,17,34,3,25,0
EMP-015226,Engineering,VP,30,Female,Full-Time,6,3,1,0,235260,3,4,2,10,22,1,75,0
EMP-015227,Finance,Mid,36,Female,Full-Time,4,2,0,6,100276,4,5,5,6,32,1,100,0
EMP-015228,Engineering,Mid,36,Male,Full-Time,3,2,0,1,70339,2,2,2,3,2,2,75,1
EMP-015229,Legal,Junior,33,Male,Full-Time,15,5,1,2,51250,3,2,4,4,11,3,25,0
EMP-015230,Sales,Junior,39,Male,Full-Time,14,7,3,4,53586,3,4,4,0,32,3,50,0
EMP-015231,Marketing,Mid,23,Female,Full-Time,4,2,0,0,82680,4,4,2,17,2,1,50,0
EMP-015232,Marketing,Mid,36,Female,Full-Time,7,5,0,0,69489,3,2,1,7,11,2,0,0
EMP-015233,Sales,Junior,54,Female,Full-Time,10,9,1,0,58885,1,5,4,5,12,2,25,0
EMP-015234,Operations,Junior,38,Male,Full-Time,8,7,2,0,53435,2,5,1,1,1,2,25,0
EMP-015235,Finance,Lead,32,Female,Full-Time,8,5,1,4,112050,5,5,3,0,3,6,50,1
EMP-015236,Sales,Senior,49,Male,Full-Time,3,1,0,0,101404,5,5,5,16,2,3,50,0
EMP-015237,Product,Junior,29,Male,Full-Time,12,4,2,1,49963,1,4,4,0,48,3,100,0
EMP-015238,Marketing,Senior,22,Female,Full-Time,2,1,0,8,101455,3,2,3,7,4,1,0,1
EMP-015239,Marketing,Mid,45,Female,Full-Time,6,2,1,2,71846,3,2,3,0,1,4,75,0
EMP-015240,Marketing,Junior,37,Male,Full-Time,10,5,2,0,58314,3,4,1,8,12,1,50,0
EMP-015241,Engineering,Lead,40,Male,Full-Time,10,8,0,4,112755,2,4,2,4,6,1,0,0
EMP-015242,Engineering,Senior,30,Male,Full-Time,4,1,1,1,132895,3,4,2,4,1,1,50,0
EMP-015243,Customer Support,Senior,29,Male,Full-Time,7,6,0,2,67151,4,3,4,17,59,0,50,0
EMP-015244,Customer Support,Junior,42,Female,Full-Time,17,14,4,1,63102,3,5,5,20,46,2,50,0
EMP-015245,Operations,Lead,31,Male,Full-Time,5,2,0,1,108632,3,5,3,3,4,4,75,0
EMP-015246,Customer Support,Lead,30,Male,Full-Time,12,8,1,5,120609,2,4,2,5,13,0,50,0
EMP-015247,Sales,Senior,38,Male,Full-Time,5,1,1,6,102120,4,4,4,2,36,6,0,0
EMP-015248,Product,Manager,53,Female,Full-Time,13,4,1,7,145222,3,5,1,0,7,3,0,0
EMP-015249,Engineering,VP,33,Male,Full-Time,4,1,0,0,263779,4,3,4,15,10,3,0,0
EMP-015250,Finance,Mid,24,Male,Full-Time,8,7,1,0,69971,4,3,4,9,12,1,100,0
EMP-015251,Finance,Lead,36,Non-Binary,Full-Time,0,0,0,9,113653,4,4,4,18,2,5,50,0
EMP-015252,Marketing,Junior,46,Male,Contract,10,6,0,1,48025,3,5,5,11,1,1,100,0
EMP-015253,Operations,Junior,33,Non-Binary,Full-Time,5,1,0,0,67494,3,3,4,18,4,0,100,0
EMP-015254,Sales,Senior,25,Male,Full-Time,8,4,1,2,84863,4,4,4,29,6,1,50,0
EMP-015255,Sales,Junior,42,Male,Full-Time,5,2,0,6,61333,3,4,2,2,3,2,25,0
EMP-015256,Engineering,Junior,50,Male,Full-Time,9,4,1,0,47105,3,4,2,3,33,1,100,0
EMP-015257,Data Science,Junior,22,Female,Full-Time,6,4,0,5,56176,5,3,2,31,66,1,25,1
EMP-015258,HR,Junior,49,Female,Full-Time,5,4,0,3,45153,3,2,3,2,1,3,50,0
EMP-015259,Finance,Director,45,Female,Full-Time,6,4,0,3,145023,3,3,1,23,8,3,75,0
EMP-015260,Engineering,Lead,32,Female,Full-Time,7,4,1,2,155108,3,2,4,7,3,3,25,0
EMP-015261,Sales,Lead,37,Female,Full-Time,0,0,0,2,132092,4,4,3,2,42,4,50,0
EMP-015262,Finance,Junior,34,Male,Full-Time,3,1,0,3,51786,3,4,4,4,38,1,100,0
EMP-015263,Operations,Mid,34,Female,Full-Time,5,4,0,1,86564,3,5,4,0,6,5,50,0
EMP-015264,Finance,Junior,28,Female,Part-Time,10,5,0,0,66064,5,3,2,1,17,3,50,0
EMP-015265,Data Science,Manager,24,Male,Part-Time,5,4,0,0,157341,5,4,4,7,43,3,50,0
EMP-015266,Sales,Mid,43,Male,Full-Time,7,3,1,2,73288,4,4,4,21,22,2,75,0
EMP-015267,Customer Support,Manager,46,Male,Full-Time,9,4,2,6,123007,2,4,4,5,6,4,75,0
EMP-015268,Operations,Senior,36,Male,Contract,6,5,1,1,107649,2,3,4,12,15,3,50,0
EMP-015269,Engineering,Director,40,Female,Part-Time,6,4,1,1,154499,5,1,3,46,29,4,50,0
EMP-015270,Sales,Lead,46,Male,Full-Time,6,3,1,6,104791,4,4,4,19,14,3,75,0
EMP-015271,Data Science,Senior,24,Female,Full-Time,1,0,0,1,120042,3,2,4,8,6,2,75,0
EMP-015272,Engineering,Junior,22,Non-Binary,Full-Time,12,4,1,1,41441,5,5,1,6,23,1,100,0
EMP-015273,Engineering,Mid,39,Male,Part-Time,4,1,1,4,94922,3,2,4,1,43,3,50,0
EMP-015274,HR,Senior,28,Male,Full-Time,7,5,1,0,96197,2,4,4,0,2,4,50,0
EMP-015275,Customer Support,VP,22,Male,Contract,8,7,0,2,272505,4,4,1,5,3,2,50,0
EMP-015276,Engineering,Senior,34,Male,Full-Time,11,4,0,7,105191,2,3,3,7,13,1,25,1
EMP-015277,Sales,Senior,43,Female,Full-Time,18,11,3,0,105638,5,4,4,0,25,2,50,0
EMP-015278,Marketing,Director,50,Non-Binary,Full-Time,1,0,0,4,190139,4,3,2,12,6,1,0,0
