Property_ID,Listing_Year,City,Neighborhood_Type,Property_Type,Bedrooms,Bathrooms,Square_Footage,Lot_Size_SqFt,Year_Built,Garage_Spaces,Has_Pool,Has_Basement,Condition,School_District_Rating,Walk_Score,HOA_Monthly_Fee,Num_Listing_Photos,Days_On_Market,Sale_Price_USD
PROP-025313,2022,Miami,Urban,Condo,5,1.5,2113,7133,1933,0,1,0,Excellent,2,13,168.0,24,22,881979
PROP-025314,2021,Dallas,Downtown,Condo,3,2.0,1227,3756,2008,2,0,1,Good,6,24,100.0,26,55,388339
PROP-025315,2020,San Antonio,Historic District,Single Family,1,2.5,562,1815,1988,0,0,0,Needs Renovation,3,78,0.0,28,5,97684
PROP-025316,2023,San Diego,Urban,Townhouse,4,1.5,1827,3096,2023,0,1,0,Good,5,92,0.0,22,28,785151
PROP-025317,2023,San Antonio,Downtown,Multi-Family,1,2.0,787,2283,1996,2,0,0,Excellent,4,70,0.0,23,39,351149
PROP-025318,2022,Houston,Downtown,Townhouse,3,2.0,1508,5105,2023,2,0,0,Excellent,2,59,0.0,18,164,486416
PROP-025319,2022,San Diego,Suburban,Condo,4,2.0,2008,9135,1995,1,0,0,Good,9,18,164.0,20,62,829102
PROP-025320,2024,Chicago,Waterfront,Multi-Family,1,2.5,400,855,1951,2,0,0,Excellent,5,38,94.0,21,17,317995
PROP-025321,2024,New York,University Area,Townhouse,3,2.0,792,3746,1952,2,1,0,Good,4,36,0.0,19,1,379546
PROP-025322,2020,Dallas,Rural,Townhouse,1,2.0,486,1323,1969,1,0,1,Excellent,1,53,0.0,23,92,104806
PROP-025323,2024,Los Angeles,Urban,Townhouse,3,2.0,1977,6867,2004,2,0,1,Good,1,62,0.0,30,37,849895
PROP-025324,2020,Philadelphia,Suburban,Condo,4,2.0,1533,4697,1998,0,0,1,Good,10,41,215.0,27,2,412862
PROP-025325,2021,San Diego,Rural,Condo,3,3.0,1276,2529,1976,3,0,1,Needs Renovation,9,82,253.0,27,4,359535
PROP-025326,2022,Miami,Urban,Single Family,3,3.0,1188,5888,1986,0,0,1,Good,2,47,0.0,20,1,504851
PROP-025327,2021,Los Angeles,Rural,Multi-Family,1,2.0,400,628,1953,0,0,0,Excellent,9,76,94.0,20,1,200169
PROP-025328,2024,Phoenix,Urban,Single Family,5,3.5,2159,10554,2018,2,1,1,Excellent,3,62,0.0,24,3,566175
PROP-025329,2023,Dallas,Suburban,Multi-Family,2,1.5,877,1745,1992,1,0,0,Fair,10,16,77.0,34,1,310271
PROP-025330,2021,Miami,Urban,Single Family,3,2.0,1312,4688,1992,1,0,1,Excellent,3,40,0.0,21,31,615937
PROP-025331,2021,Chicago,Downtown,Townhouse,4,2.5,1524,4035,1978,1,0,0,Good,2,83,0.0,18,1,552458
PROP-025332,2023,Houston,Suburban,Single Family,3,3.5,1651,5548,2023,0,0,0,Excellent,3,98,0.0,16,1,436276
PROP-025333,2022,Los Angeles,Urban,Single Family,3,2.0,1147,4014,1975,2,1,1,Good,3,71,135.0,26,51,617281
PROP-025334,2020,Phoenix,Urban,Condo,4,2.0,2215,3365,1962,1,0,1,Excellent,9,68,346.0,18,160,538780
PROP-025335,2021,Dallas,University Area,Townhouse,3,2.0,1208,4271,1975,2,0,1,Good,1,19,0.0,28,6,237996
PROP-025336,2021,New York,Historic District,Single Family,5,3.5,2148,6303,1931,0,0,0,Fair,3,59,0.0,23,34,1044102
PROP-025337,2023,Phoenix,Urban,Single Family,3,2.5,1241,2144,1959,1,0,0,Excellent,3,66,0.0,25,56,330534
PROP-025338,2023,Dallas,Historic District,Single Family,2,3.0,1226,3346,1966,0,0,0,Good,6,56,0.0,21,43,307393
PROP-025339,2022,Phoenix,Suburban,Single Family,1,2.0,820,3363,1985,1,1,1,Good,9,66,0.0,22,36,316853
PROP-025340,2023,Los Angeles,Suburban,Single Family,2,2.0,1005,4074,1973,0,0,0,Fair,9,49,0.0,18,71,355247
PROP-025341,2020,Los Angeles,Suburban,Condo,3,2.0,1697,7996,2014,2,0,0,Good,6,31,402.0,28,39,794711
PROP-025342,2023,San Diego,Suburban,Duplex,1,1.5,524,1926,1970,1,1,0,Excellent,6,38,81.0,20,49,307454
PROP-025343,2020,Austin,Suburban,Single Family,3,2.5,1145,4860,1949,2,0,1,Needs Renovation,7,37,0.0,18,1,331666
PROP-025344,2020,Chicago,Urban,Single Family,2,3.5,1566,5410,1969,0,1,1,Good,2,45,0.0,18,28,414053
PROP-025345,2023,San Antonio,Suburban,Condo,5,1.0,1710,5224,1983,3,0,0,Good,10,54,223.0,15,91,271767
PROP-025346,2024,Philadelphia,Urban,Condo,3,2.0,1006,4857,1969,2,0,1,Needs Renovation,9,56,499.0,26,104,262797
PROP-025347,2020,San Diego,Downtown,Condo,3,1.5,1893,9108,1966,0,0,1,Fair,10,19,468.0,17,39,810575
PROP-025348,2024,Houston,Suburban,Single Family,5,2.5,2006,7150,1958,2,0,1,Needs Renovation,2,61,0.0,21,17,311251
PROP-025349,2024,Seattle,Suburban,Single Family,4,3.5,2171,6177,2006,1,0,1,Good,5,76,0.0,18,9,803173
PROP-025350,2022,Austin,Urban,Single Family,2,3.0,890,3376,1949,1,0,0,Fair,5,62,0.0,21,61,340811
PROP-025351,2022,New York,Waterfront,Single Family,4,2.5,1574,4149,1992,0,0,0,Needs Renovation,9,100,0.0,21,6,754412
PROP-025352,2021,Los Angeles,Suburban,Duplex,4,3.0,2215,6864,1958,1,0,1,Good,7,34,0.0,25,22,1179870
PROP-025353,2021,San Diego,Waterfront,Single Family,3,3.0,1738,5225,1995,1,0,0,Good,6,86,0.0,22,15,1398407
PROP-025354,2023,Chicago,Downtown,Single Family,3,2.0,1043,5197,1965,3,0,0,Good,8,17,0.0,19,55,457758
PROP-025355,2022,Austin,Suburban,Single Family,3,1.0,1259,1891,1957,0,1,0,Excellent,5,52,0.0,18,141,520271
PROP-025356,2023,San Antonio,Urban,Townhouse,4,1.5,1794,6122,1949,1,0,1,Good,8,58,173.0,26,14,281268
PROP-025357,2023,San Antonio,Downtown,Condo,2,2.0,1280,3468,1985,2,1,1,Excellent,2,49,359.0,14,16,391462
PROP-025358,2024,New York,Suburban,Single Family,2,1.0,752,2740,1961,0,0,0,Excellent,10,50,1.0,28,123,439235
PROP-025359,2023,Los Angeles,Suburban,Single Family,4,2.0,1284,3768,1989,2,0,0,Fair,4,76,0.0,33,31,615589
PROP-025360,2022,Austin,Downtown,Townhouse,4,2.5,1478,3253,1936,3,0,1,Fair,7,69,0.0,19,1,575368
PROP-025361,2022,Phoenix,Downtown,Condo,6,2.0,2240,4258,1998,3,0,0,Good,3,41,514.0,20,1,534327
PROP-025362,2023,New York,Waterfront,Single Family,5,3.0,1913,6786,1958,1,0,0,Excellent,5,57,0.0,20,22,1874896
PROP-025363,2024,Chicago,Historic District,Multi-Family,3,2.0,1318,5881,1997,2,0,0,Good,8,61,117.0,21,35,579282
PROP-025364,2022,Chicago,Waterfront,Single Family,3,1.5,1323,4072,1966,1,0,0,Fair,10,36,0.0,20,10,477168
PROP-025365,2023,Dallas,Suburban,Single Family,3,3.5,1622,7932,2004,2,0,0,Excellent,5,64,128.0,19,26,368234
PROP-025366,2021,Chicago,Urban,Single Family,4,1.5,1862,7235,1923,3,0,1,Excellent,6,38,0.0,20,45,587698
PROP-025367,2021,Houston,Historic District,Single Family,3,2.0,1259,1934,1927,2,0,1,Good,8,44,0.0,20,34,315603
PROP-025368,2021,San Antonio,Rural,Multi-Family,3,3.5,1368,4469,1972,1,0,0,Good,9,74,0.0,21,153,311713
PROP-025369,2023,Houston,Rural,Condo,4,2.0,1490,7109,2016,1,0,1,Fair,10,54,583.0,21,15,208209
PROP-025370,2024,Philadelphia,Urban,Condo,4,2.0,1725,2769,2023,1,1,0,Fair,10,62,306.0,31,19,398296
PROP-025371,2022,San Antonio,Rural,Single Family,4,2.0,1987,6133,1935,1,0,0,Needs Renovation,5,42,0.0,29,21,249594
PROP-025372,2022,Philadelphia,Historic District,Townhouse,4,1.5,1825,7146,2013,1,0,1,Good,2,32,0.0,18,18,438908
PROP-025373,2022,Dallas,Suburban,Single Family,1,2.0,400,1565,1960,3,1,0,Needs Renovation,5,31,50.0,20,46,172768
PROP-025374,2020,Seattle,Suburban,Single Family,4,3.5,1756,7175,2023,0,0,1,Good,7,59,0.0,23,91,736409
PROP-025375,2021,Los Angeles,Suburban,Condo,2,1.0,653,1841,1991,3,0,0,Good,2,88,631.0,21,16,243002
PROP-025376,2024,San Diego,Suburban,Condo,3,1.5,1045,4674,2016,2,0,0,Excellent,2,16,245.0,17,19,457966
PROP-025377,2023,Los Angeles,Urban,Condo,5,2.5,1847,3669,2003,2,0,0,Needs Renovation,7,31,190.0,21,63,698521
PROP-025378,2021,Los Angeles,Suburban,Single Family,3,2.5,950,2557,2008,1,0,0,Needs Renovation,2,83,0.0,24,26,424674
PROP-025379,2023,Austin,Suburban,Single Family,3,3.0,1061,3129,2004,1,0,0,Good,8,83,0.0,26,23,377472
PROP-025380,2023,Philadelphia,Waterfront,Multi-Family,4,1.5,1185,4709,1983,1,0,0,Good,6,46,66.0,18,58,604947
PROP-025381,2022,Austin,Urban,Condo,1,2.0,779,1798,1954,0,0,0,Good,5,81,149.0,26,5,296295
PROP-025382,2021,Philadelphia,Suburban,Condo,3,2.0,1358,3839,1983,1,0,0,Good,5,84,311.0,19,33,235369
PROP-025383,2021,San Diego,Suburban,Single Family,4,2.0,1544,3216,1983,2,1,0,Excellent,10,55,0.0,12,1,750678
PROP-025384,2023,Dallas,Waterfront,Multi-Family,3,3.0,1385,3210,1985,1,0,1,Excellent,1,72,0.0,17,1,795060
PROP-025385,2023,Houston,University Area,Townhouse,5,1.0,2174,6660,1970,1,0,1,Good,5,24,0.0,28,8,441245
PROP-025386,2022,Philadelphia,Waterfront,Multi-Family,3,2.5,1528,4166,1961,1,0,1,Fair,3,51,0.0,20,57,622320
PROP-025387,2024,San Antonio,Downtown,Townhouse,5,2.0,1931,4568,1992,0,0,1,Needs Renovation,4,0,0.0,22,9,375233
PROP-025388,2023,San Diego,Suburban,Multi-Family,4,2.5,1720,8147,1989,0,0,1,Fair,8,59,38.0,20,17,816204
PROP-025389,2023,San Antonio,Rural,Single Family,3,2.5,1431,3277,1978,1,0,0,Good,8,37,0.0,25,59,271714
PROP-025390,2023,Phoenix,Suburban,Multi-Family,3,2.0,1364,5985,1971,2,0,1,Excellent,1,24,0.0,29,7,490463
PROP-025391,2022,Los Angeles,University Area,Multi-Family,3,4.0,1366,3058,1955,1,1,0,Good,1,63,0.0,35,45,745082
PROP-025392,2023,Dallas,Rural,Multi-Family,1,1.0,839,2856,1967,1,1,0,Needs Renovation,4,38,0.0,26,38,148410
PROP-025393,2021,Houston,Downtown,Condo,4,3.0,1618,6064,1956,1,1,0,Good,9,0,454.0,27,35,508931
PROP-025394,2021,Austin,Rural,Condo,2,2.0,663,2465,1993,1,0,1,Fair,10,69,490.0,21,124,264691
PROP-025395,2022,New York,Suburban,Duplex,4,2.0,1256,5735,1981,2,0,1,Good,10,75,0.0,16,15,908676
PROP-025396,2022,New York,Downtown,Single Family,3,2.0,1085,2439,2000,1,1,0,Fair,5,42,0.0,23,11,632285
PROP-025397,2020,Chicago,Suburban,Single Family,2,2.5,1405,4378,2023,2,0,0,Good,9,85,78.0,29,26,377187
PROP-025398,2020,Los Angeles,Downtown,Single Family,3,2.0,1181,1948,1985,3,0,0,Good,1,36,0.0,23,40,623468
PROP-025399,2022,Miami,Waterfront,Condo,3,3.0,989,1947,1992,0,0,1,Excellent,2,43,0.0,25,2,533061
PROP-025400,2023,Philadelphia,Historic District,Single Family,5,3.5,2088,9159,1955,2,0,0,Good,8,61,0.0,17,87,613515
PROP-025401,2024,New York,Suburban,Condo,3,1.5,1237,3243,1961,2,0,1,Fair,10,66,237.0,22,19,515141
PROP-025402,2020,Chicago,Suburban,Single Family,5,2.0,1962,8121,1990,0,1,1,Good,2,38,0.0,19,26,440432
PROP-025403,2021,San Diego,Suburban,Multi-Family,6,1.0,2351,4933,2009,1,1,1,Good,10,77,166.0,15,43,1435713
PROP-025404,2021,Austin,Historic District,Duplex,3,1.5,1035,3813,2013,2,0,0,Fair,1,65,0.0,14,42,427136
PROP-025405,2023,Chicago,Historic District,Single Family,4,3.5,1669,5723,1946,2,1,0,Good,1,92,0.0,20,72,419197
PROP-025406,2024,Seattle,Suburban,Condo,5,3.0,1975,8955,1955,1,0,0,Excellent,8,64,527.0,24,96,691811
PROP-025407,2021,Houston,Suburban,Duplex,3,1.0,1865,8027,2013,1,1,1,Excellent,9,79,0.0,21,49,452089
PROP-025408,2022,Philadelphia,Suburban,Single Family,2,2.5,1212,2249,1991,1,0,0,Good,3,31,0.0,20,40,324877
PROP-025409,2022,New York,Urban,Condo,3,3.0,1655,5414,2017,2,0,0,Excellent,4,68,639.0,19,38,943996
PROP-025410,2022,Dallas,Waterfront,Single Family,4,1.0,1996,9229,1966,0,1,1,Excellent,1,73,0.0,22,10,714503
PROP-025411,2020,Austin,Waterfront,Single Family,3,2.5,738,1978,2006,1,0,0,Fair,5,59,0.0,21,30,351626
PROP-025412,2024,Dallas,Urban,Condo,4,2.5,2011,8168,1976,1,0,0,Fair,2,58,317.0,31,40,380915
PROP-025413,2023,San Diego,Urban,Condo,3,1.5,1439,6743,1991,1,0,1,Fair,2,48,413.0,24,6,569269
PROP-025414,2020,New York,University Area,Condo,4,1.5,1753,6994,1956,1,0,0,Good,9,72,396.0,22,42,967620
PROP-025415,2021,Houston,Urban,Single Family,3,2.5,1573,3419,1974,2,1,1,Good,10,71,0.0,18,12,524207
PROP-025416,2022,Philadelphia,Suburban,Single Family,4,2.0,1952,7683,1958,1,0,1,Needs Renovation,4,48,0.0,25,144,352161
PROP-025417,2023,Los Angeles,Suburban,Single Family,2,1.5,920,3871,1985,1,1,1,Excellent,9,67,278.0,20,25,409385
PROP-025418,2024,Miami,Suburban,Single Family,3,2.0,1676,5412,2023,0,0,1,Needs Renovation,6,39,0.0,20,6,522519
PROP-025419,2024,Miami,University Area,Condo,4,1.0,1485,4498,1962,0,0,0,Fair,7,73,653.0,18,45,502461
PROP-025420,2022,Austin,Suburban,Single Family,1,1.0,994,4334,2003,1,0,0,Good,7,82,0.0,22,32,322832
PROP-025421,2021,Austin,Rural,Single Family,1,1.5,1013,2306,2004,0,1,0,Excellent,7,61,63.0,24,12,332675
PROP-025422,2020,New York,Urban,Multi-Family,4,3.5,1663,4707,2019,1,0,0,Fair,10,56,0.0,20,23,995372
PROP-025423,2023,Dallas,University Area,Condo,2,3.0,911,1428,2017,1,0,1,Good,10,60,306.0,21,48,311864
PROP-025424,2022,New York,Downtown,Single Family,3,2.0,1382,6897,1991,0,0,1,Fair,2,28,0.0,17,20,764871
PROP-025425,2024,Phoenix,Waterfront,Single Family,3,2.0,1938,9384,1984,1,1,1,Excellent,10,93,0.0,21,37,851365
PROP-025426,2023,Los Angeles,Urban,Single Family,2,2.0,878,2857,1983,2,0,1,Fair,8,38,0.0,27,2,421741
PROP-025427,2024,Los Angeles,Rural,Townhouse,1,1.5,400,1031,2023,2,0,0,Needs Renovation,5,86,0.0,25,27,177586
PROP-025428,2024,Dallas,Downtown,Condo,2,3.5,1093,3077,1942,1,0,0,Good,10,59,426.0,21,32,298896
PROP-025429,2022,Houston,Suburban,Multi-Family,5,3.5,2180,7002,1974,1,0,0,Fair,9,53,0.0,16,13,466715
PROP-025430,2023,Phoenix,Downtown,Single Family,4,3.0,1603,5825,1983,1,0,1,Good,6,50,0.0,18,8,410001
PROP-025431,2022,New York,Suburban,Single Family,5,2.0,2300,7665,1967,1,0,0,Good,5,57,0.0,23,35,1481922
PROP-025432,2023,Austin,Waterfront,Condo,6,2.0,1872,3049,1977,0,1,0,Good,9,37,234.0,17,7,882080
PROP-025433,2024,Los Angeles,Suburban,Single Family,2,3.0,846,3786,1963,1,0,1,Needs Renovation,1,38,0.0,22,18,273054
PROP-025434,2023,Los Angeles,Rural,Condo,4,3.5,2004,5083,1999,3,0,0,Good,2,77,196.0,15,27,511854
PROP-025435,2021,Chicago,Rural,Condo,2,3.0,1221,2100,1989,2,0,0,Excellent,10,54,287.0,18,88,253552
PROP-025436,2023,New York,Urban,Condo,3,3.5,1703,8175,2010,1,0,0,Good,8,28,271.0,32,28,922210
PROP-025437,2020,Chicago,Downtown,Single Family,3,3.0,1586,6905,1974,1,0,1,Excellent,5,51,182.0,19,30,655058
PROP-025438,2021,Los Angeles,Urban,Townhouse,2,2.0,1169,3071,2011,3,0,1,Good,3,55,146.0,20,77,554103
PROP-025439,2020,San Diego,Rural,Townhouse,3,3.0,1394,5520,1992,0,1,1,Needs Renovation,2,35,0.0,23,10,306320
PROP-025440,2021,Chicago,Suburban,Single Family,3,3.0,1387,2937,2023,2,0,1,Good,1,89,73.0,17,20,448868
PROP-025441,2022,Chicago,Suburban,Single Family,3,2.0,858,3412,1979,1,0,1,Good,5,53,0.0,32,2,279932
PROP-025442,2022,Los Angeles,Suburban,Condo,3,2.0,1428,3644,1987,0,0,1,Good,8,19,306.0,29,24,584272
PROP-025443,2020,Los Angeles,Suburban,Multi-Family,2,2.0,794,2959,2012,2,1,0,Good,7,77,0.0,21,135,556573
PROP-025444,2024,Los Angeles,Suburban,Condo,2,2.5,1382,5179,1978,1,1,0,Excellent,6,67,394.0,14,7,688253
PROP-025445,2021,Philadelphia,University Area,Multi-Family,3,2.0,1045,1661,2023,0,1,0,Excellent,2,43,0.0,18,76,390674
PROP-025446,2021,Dallas,Suburban,Single Family,3,3.0,1532,3444,2009,1,0,0,Excellent,8,42,186.0,16,17,423485
PROP-025447,2021,Houston,Downtown,Condo,5,3.0,2709,11091,1987,2,0,0,Good,6,100,521.0,25,23,525576
PROP-025448,2023,Houston,Suburban,Single Family,4,1.5,2506,11932,1950,2,0,1,Excellent,5,52,0.0,26,15,550807
PROP-025449,2024,Philadelphia,Downtown,Single Family,4,2.5,1572,5931,1991,2,0,0,Good,3,86,0.0,17,10,427454
PROP-025450,2023,Dallas,Suburban,Condo,3,2.0,1507,4646,1995,0,0,0,Needs Renovation,8,47,227.0,28,8,229326
PROP-025451,2021,Dallas,Urban,Single Family,3,2.0,1526,5979,2011,1,0,0,Excellent,9,53,142.0,19,12,484083
PROP-025452,2020,Phoenix,University Area,Condo,3,1.0,1422,2167,1908,2,1,1,Fair,8,65,426.0,20,5,389246
PROP-025453,2024,Miami,Urban,Single Family,2,4.0,769,1611,1942,1,1,0,Good,9,43,0.0,15,54,352067
PROP-025454,2024,Chicago,Suburban,Condo,3,2.5,1085,4769,1979,1,0,0,Excellent,1,45,271.0,14,39,340491
PROP-025455,2023,New York,Suburban,Condo,3,1.0,1794,8845,2001,2,0,0,Good,2,100,364.0,15,98,804921
PROP-025456,2022,San Diego,Urban,Single Family,4,2.5,2085,5493,2007,0,0,0,Fair,5,72,0.0,27,34,908126
PROP-025457,2024,Dallas,Suburban,Single Family,2,3.0,821,2211,1958,2,1,1,Good,6,80,0.0,23,17,282301
PROP-025458,2023,New York,Suburban,Single Family,2,3.0,985,3031,1971,3,0,0,Excellent,2,44,0.0,16,51,661766
PROP-025459,2022,Philadelphia,Rural,Condo,4,1.5,1687,6805,1926,1,0,0,Good,9,51,314.0,22,16,226160
PROP-025460,2020,New York,Suburban,Single Family,2,3.0,998,3716,1999,2,0,0,Excellent,4,49,89.0,19,23,615246
PROP-025461,2024,Los Angeles,Urban,Single Family,3,1.0,1694,3238,1987,2,0,1,Needs Renovation,5,77,15.0,25,67,744341
PROP-025462,2024,Seattle,Suburban,Townhouse,3,1.0,1075,5078,1984,2,0,0,Good,6,44,204.0,28,29,411291
PROP-025463,2024,New York,Downtown,Single Family,3,1.0,1179,3052,1959,0,1,0,Fair,7,76,0.0,25,14,751481
PROP-025464,2024,New York,Historic District,Single Family,4,3.0,1999,8105,1975,0,0,0,Good,1,75,36.0,22,12,1322167
PROP-025465,2023,Austin,Suburban,Condo,3,2.0,1137,3166,2004,1,0,0,Fair,6,10,612.0,26,8,385226
PROP-025466,2021,New York,Suburban,Single Family,3,2.0,1242,4453,1992,0,0,0,Excellent,10,53,0.0,25,42,649024
PROP-025467,2021,Seattle,Downtown,Condo,2,2.0,1571,6640,1978,2,0,0,Good,3,39,392.0,25,186,791928
PROP-025468,2020,Chicago,Suburban,Single Family,2,3.0,599,2627,1998,1,0,1,Needs Renovation,4,50,0.0,24,145,154876
PROP-025469,2023,Los Angeles,Urban,Condo,2,1.5,974,3884,1965,2,1,1,Good,10,57,223.0,16,30,697900
PROP-025470,2024,Chicago,Urban,Single Family,1,2.5,622,2053,2000,2,0,1,Good,2,29,0.0,32,2,243609
PROP-025471,2023,Los Angeles,Downtown,Condo,3,1.5,941,4178,1967,1,0,1,Fair,5,98,564.0,27,51,452833
PROP-025472,2021,New York,Suburban,Townhouse,3,2.5,1479,3476,1948,0,0,0,Good,7,68,64.0,24,110,848654
PROP-025473,2024,San Antonio,Urban,Single Family,3,2.5,1205,4440,1958,2,0,1,Good,5,52,0.0,20,3,242670
PROP-025474,2022,Austin,Downtown,Single Family,3,1.0,1352,3963,1967,0,1,1,Good,4,98,68.0,21,102,570822
PROP-025475,2021,Chicago,Historic District,Condo,3,1.0,1245,3972,1973,0,0,0,Good,7,73,602.0,23,20,297866
PROP-025476,2023,Los Angeles,Suburban,Single Family,2,1.5,1288,3327,1975,2,0,0,Fair,6,41,0.0,19,15,544424
PROP-025477,2022,Miami,Urban,Condo,6,2.0,2187,6208,2023,1,0,0,Excellent,3,88,513.0,24,1,807548
PROP-025478,2020,Dallas,Urban,Townhouse,3,1.0,1576,4550,1989,1,1,1,Good,6,38,0.0,25,3,421744
PROP-025479,2022,Houston,University Area,Single Family,3,2.0,823,3143,1972,0,0,0,Fair,9,21,0.0,13,107,209579
PROP-025480,2024,San Diego,Suburban,Condo,2,3.0,790,2931,1984,2,0,0,Good,10,79,0.0,23,67,361699
PROP-025481,2024,Philadelphia,Suburban,Single Family,2,3.0,400,1345,1965,3,0,1,Good,3,55,173.0,15,17,138287
PROP-025482,2023,San Antonio,Suburban,Multi-Family,2,2.5,1233,2858,1932,1,1,0,Excellent,5,86,0.0,28,67,404438
PROP-025483,2023,New York,Historic District,Multi-Family,3,2.0,1408,6405,1975,0,0,1,Fair,9,65,105.0,18,40,1002346
PROP-025484,2022,San Antonio,Urban,Single Family,1,2.0,400,1045,1998,1,1,0,Good,6,39,0.0,24,26,166399
PROP-025485,2023,Austin,Urban,Single Family,2,2.0,1244,4635,1987,1,1,0,Good,7,36,175.0,15,46,553032
PROP-025486,2022,New York,Historic District,Single Family,4,2.0,2180,4066,1936,1,0,0,Excellent,3,70,160.0,20,2,1144048
PROP-025487,2023,Seattle,Urban,Single Family,4,3.0,1649,4762,1950,1,1,0,Fair,3,9,65.0,28,5,729046
PROP-025488,2021,Miami,Waterfront,Single Family,3,3.5,1309,4973,1978,1,0,0,Good,10,55,0.0,20,43,792993
PROP-025489,2022,Dallas,Suburban,Single Family,2,3.5,788,3710,1975,1,0,0,Good,2,67,19.0,14,5,172644
PROP-025490,2020,Phoenix,Suburban,Condo,3,1.5,1557,3134,1990,3,0,1,Good,7,71,504.0,23,87,427909
PROP-025491,2021,San Diego,Suburban,Single Family,3,2.5,1281,5285,2003,1,0,1,Good,7,65,0.0,21,26,631914
PROP-025492,2024,New York,Historic District,Townhouse,2,2.0,1248,2750,1966,1,0,0,Excellent,8,61,0.0,32,3,897978
PROP-025493,2020,Miami,Rural,Condo,2,1.0,1284,4877,1967,1,0,1,Good,5,40,293.0,32,59,361237
PROP-025494,2023,Los Angeles,Urban,Single Family,1,1.0,517,1199,1969,2,0,1,Fair,8,92,0.0,15,64,344614
PROP-025495,2022,San Antonio,Suburban,Single Family,4,3.0,2002,3439,1987,1,1,0,Excellent,9,35,0.0,25,38,547297
PROP-025496,2024,Chicago,Suburban,Single Family,3,2.0,1574,4971,1991,3,0,1,Needs Renovation,8,51,0.0,25,72,388812
PROP-025497,2022,Phoenix,Suburban,Single Family,2,2.0,1606,6114,2023,3,0,0,Good,9,42,0.0,19,76,439356
PROP-025498,2021,Seattle,Waterfront,Condo,2,2.0,760,1754,1990,1,1,0,Good,6,40,391.0,19,30,486826
PROP-025499,2021,San Antonio,Downtown,Condo,4,3.0,1581,4420,1976,1,1,1,Fair,4,58,301.0,21,10,302239
PROP-025500,2021,San Antonio,University Area,Single Family,4,2.0,2088,6864,2023,2,0,0,Fair,6,79,0.0,20,2,398006
PROP-025501,2023,Austin,Urban,Condo,2,2.5,721,2704,2021,0,0,0,Fair,3,75,70.0,30,4,204877
PROP-025502,2024,Phoenix,Downtown,Single Family,5,2.0,2010,8817,1992,1,0,0,Good,8,40,113.0,16,42,490662
PROP-025503,2023,San Diego,Urban,Condo,4,2.5,1717,4505,1956,3,1,0,Good,4,0,566.0,17,13,668075
PROP-025504,2021,Philadelphia,Historic District,Condo,3,2.0,1983,4873,2019,3,0,1,Excellent,9,41,367.0,23,30,554909
PROP-025505,2022,Phoenix,Downtown,Single Family,5,4.0,2565,4397,1985,1,0,1,Good,9,78,0.0,29,27,667529
PROP-025506,2023,Philadelphia,Suburban,Townhouse,2,2.5,1006,2531,1993,0,0,0,Excellent,10,57,0.0,19,35,318097
PROP-025507,2024,San Antonio,Urban,Condo,3,3.0,1260,4478,1983,1,1,1,Good,8,37,179.0,20,104,307207
PROP-025508,2021,Chicago,Urban,Single Family,2,2.0,808,1827,1959,1,0,1,Good,7,66,0.0,26,4,302413
PROP-025509,2022,Seattle,Downtown,Condo,4,2.5,1657,5846,1969,0,0,0,Fair,10,55,271.0,16,48,652897
PROP-025510,2021,Los Angeles,Waterfront,Single Family,1,3.5,511,1179,2010,0,1,1,Excellent,7,33,0.0,24,16,428006
PROP-025511,2021,Miami,Suburban,Single Family,4,4.0,2187,8334,1987,0,0,0,Good,8,32,0.0,21,89,891333
PROP-025512,2021,Chicago,Suburban,Multi-Family,2,2.5,400,941,2013,2,0,0,Good,3,89,0.0,16,24,157938
PROP-025513,2020,Los Angeles,Urban,Condo,2,1.0,1140,3659,1928,1,0,0,Good,4,57,403.0,26,14,505567
PROP-025514,2023,Phoenix,Rural,Townhouse,6,3.5,2364,4689,1983,2,0,0,Good,7,48,112.0,30,21,409274
PROP-025515,2021,Miami,Waterfront,Condo,5,2.0,2286,9797,1964,0,0,0,Good,6,87,0.0,19,54,1127949
PROP-025516,2020,New York,Urban,Condo,2,2.0,973,1876,1966,2,1,0,Needs Renovation,9,30,294.0,18,10,433028
PROP-025517,2022,Dallas,Urban,Condo,2,2.5,1062,1873,1929,0,0,1,Fair,10,44,264.0,19,33,343010
PROP-025518,2021,New York,Historic District,Townhouse,2,1.0,1575,7493,1963,0,1,0,Good,7,73,0.0,22,6,943582
PROP-025519,2024,Austin,Suburban,Townhouse,3,2.0,1090,2288,2023,1,0,0,Excellent,8,38,0.0,20,65,435099
PROP-025520,2024,Seattle,Suburban,Multi-Family,5,3.0,2122,9012,1960,0,0,0,Needs Renovation,7,87,0.0,25,14,801477
PROP-025521,2021,Houston,Suburban,Multi-Family,3,3.5,1435,3260,1965,3,0,1,Fair,10,39,0.0,17,12,390223
PROP-025522,2021,New York,Historic District,Single Family,3,2.5,1386,6898,2008,1,0,1,Fair,9,43,0.0,25,12,858896
PROP-025523,2021,Seattle,Suburban,Single Family,3,3.5,917,1550,1985,2,0,1,Excellent,7,53,0.0,20,1,454525
PROP-025524,2023,New York,Rural,Condo,2,1.0,762,2885,1966,3,0,0,Good,8,60,327.0,25,2,375385
PROP-025525,2024,Chicago,Urban,Single Family,3,3.0,1754,7274,1988,2,0,1,Fair,7,44,157.0,29,58,580719
